,Data,ClienteID,FuncionarioID,ValorFrete,CupomID,EmpresaFrete,DataEntrega,Cliente,Cidade,Pais,Regiao,CEP,Extensao,NomeFuncionario,Genero,DataAdmissao,Escritorio,Supervisor,Cargo,SalarioAnual,MetaVendas,ProdutoID,Quantidade,Valor,Desconto,Custo,ValorLiquido,CategoriaID,Produto,FornecedorID,Categoria,Departamento,Descricao,Fornecedor,FornecedorPais,diaVenda,mesVenda,anoVenda,diaSemanaVenda,prazoEntrega,totalProduto,estacao
639,2017-03-13,2,3,"24,44",10625,One Liners,2017-03-19,La Tienda de la Esquina,Mexico City,Mexico,North America,5021.0,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,42,5,"74,6","0,0","60,426","14,174",5,Balett Shoes,20,Womens Footwear,Shoes,Ladies Shoes,Asin Fashion Ltd Co,Singapore,13,3,2017,Monday,6,"70,87",verão
640,2017-03-13,2,3,"24,44",10625,One Liners,2017-03-19,La Tienda de la Esquina,Mexico City,Mexico,North America,5021.0,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,14,3,"72,75","0,0","58,9275","13,8225",7,Kool Sunglasses,6,Childrens wear,Clothing,3-15 Years,SatSUMAs,Japan,13,3,2017,Monday,6,"41,4675",verão
641,2017-11-07,2,3,"59,53",10926,One Liners,2017-11-18,La Tienda de la Esquina,Mexico City,Mexico,North America,5021.0,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,19,7,"60,48","0,0","53,3434","7,1366",3,Squash Shorts,8,Sportwear,Clothing,Clothing for Active Adults,Hot Pants,UK,7,11,2017,Tuesday,11,"49,956199999999995",primavera
642,2017-11-07,2,3,"59,53",10926,One Liners,2017-11-18,La Tienda de la Esquina,Mexico City,Mexico,North America,5021.0,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,72,10,"121,0","0,0","106,722","14,278",4,Rossi Shorts,14,Bath Clothes,Clothing,Beachwear,Ravenna Fashion,Italy,7,11,2017,Tuesday,11,"142,78",primavera
643,2017-11-07,2,3,"59,53",10926,One Liners,2017-11-18,La Tienda de la Esquina,Mexico City,Mexico,North America,5021.0,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,13,10,"235,0","0,0","207,27","27,73",8,Aino Shoes,6,Babywear,Clothing,0-3 Years,SatSUMAs,Japan,7,11,2017,Tuesday,11,"277,3",primavera
644,2017-11-07,2,3,"59,53",10926,One Liners,2017-11-18,La Tienda de la Esquina,Mexico City,Mexico,North America,5021.0,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,11,2,"54,98","0,0","48,4924","6,4876",1,Desperado Jeans,5,Mens Clothes,Clothing,Fashion for Men,Los Hombres Machos,Spain,7,11,2017,Tuesday,11,"12,9752",primavera
645,2017-06-09,5,3,"31,99",10924,One Liners,2017-06-22,Urras Shop,Gothenburg,Sweden,Europe,,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,10,20,"151,58","13,78","121,5396","30,0404",8,Sapporoo Gloves,4,Babywear,Clothing,0-3 Years,Nitsuchiba,Japan,9,6,2017,Friday,13,"587,028",outono
646,2017-06-09,5,3,"31,99",10924,One Liners,2017-06-22,Urras Shop,Gothenburg,Sweden,Europe,,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,75,6,"44,64","0,0","39,3725","5,2675",1,Bow tie,12,Mens Clothes,Clothing,Fashion for Men,Austerlich,Germany,9,6,2017,Friday,13,"31,605",outono
647,2017-06-09,5,3,"31,99",10924,One Liners,2017-06-22,Urras Shop,Gothenburg,Sweden,Europe,,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,28,30,"1544,4","140,4","1238,328","306,072",7,RDL Suit,12,Childrens wear,Clothing,3-15 Years,Austerlich,Germany,9,6,2017,Friday,13,"9041,76",outono
648,2016-09-20,5,3,"35,9",10572,One Liners,2016-09-23,Urras Shop,Gothenburg,Sweden,Europe,,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,75,15,"137,28","12,48","101,088","36,192",1,Bow tie,12,Mens Clothes,Clothing,Fashion for Men,Austerlich,Germany,20,9,2016,Tuesday,3,"530,4",inverno
649,2016-09-20,5,3,"35,9",10572,One Liners,2016-09-23,Urras Shop,Gothenburg,Sweden,Europe,,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,40,50,"971,5","0,0","786,915","184,585",8,Duck Trousers,19,Babywear,Clothing,0-3 Years,Mayflower,USA,20,9,2016,Tuesday,3,"9229,25",inverno
650,2016-09-20,5,3,"35,9",10572,One Liners,2016-09-23,Urras Shop,Gothenburg,Sweden,Europe,,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,16,12,"131,74","11,976","97,0056","34,7304",3,Wimbledon T-Shirt,7,Sportwear,Clothing,Clothing for Active Adults,New Balls,Australia,20,9,2016,Tuesday,3,"404,78880000000004",inverno
651,2016-09-20,5,3,"35,9",10572,One Liners,2016-09-23,Urras Shop,Gothenburg,Sweden,Europe,,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,32,10,"223,96","20,36","164,916","59,044",4,Rossi Bikkini,14,Bath Clothes,Clothing,Beachwear,Ravenna Fashion,Italy,20,9,2016,Tuesday,3,"570,0799999999999",inverno
652,2015-03-20,5,3,"38,06",10280,One Liners,2015-03-27,Urras Shop,Gothenburg,Sweden,Europe,,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,24,12,"51,0","0,0","44,064","6,936",1,Samba Socker  Socks,10,Mens Clothes,Clothing,Fashion for Men,Samba,Brazil,20,3,2015,Friday,7,"83,232",outono
653,2015-03-20,5,3,"38,06",10280,One Liners,2015-03-27,Urras Shop,Gothenburg,Sweden,Europe,,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,75,30,"216,3","0,0","186,8832","29,4168",1,Bow tie,12,Mens Clothes,Clothing,Fashion for Men,Austerlich,Germany,20,3,2015,Friday,7,"882,5039999999999",outono
654,2015-03-20,5,3,"38,06",10280,One Liners,2015-03-27,Urras Shop,Gothenburg,Sweden,Europe,,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,55,20,"849,4","0,0","733,8816","115,5184",3,Feiss Fleece Trousers,25,Sportwear,Clothing,Clothing for Active Adults,Mountain International,Canada,20,3,2015,Friday,7,"2310,368",outono
655,2017-11-01,5,3,"38,51",10857,One Liners,2017-11-10,Urras Shop,Gothenburg,Sweden,Europe,,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,26,35,"1294,13","258,825","913,1346","380,9904",3,Bike Helmet,11,Sportwear,Clothing,Clothing for Active Adults,Der Bahnhof,Germany,1,11,2017,Wednesday,9,"13075,839",primavera
656,2017-11-01,5,3,"38,51",10857,One Liners,2017-11-10,Urras Shop,Gothenburg,Sweden,Europe,,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,3,30,"587,7","0,0","518,3514","69,3486",2,Chantell Shirt,1,Womens wear,Clothing,Fashion for Women,Sunny Clothes,UK,1,11,2017,Wednesday,9,"2080,458",primavera
657,2017-11-01,5,3,"38,51",10857,One Liners,2017-11-10,Urras Shop,Gothenburg,Sweden,Europe,,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,29,10,"1521,25","304,25","1073,394","447,856",6,Davenport,12,Mens Footwear,Shoes,Men Shoes,Austerlich,Germany,1,11,2017,Wednesday,9,"4174,3099999999995",primavera
658,2017-07-08,5,3,"46,54",10866,One Liners,2017-07-22,Urras Shop,Gothenburg,Sweden,Europe,,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,24,6,"35,18","7,035","24,8195","10,3555",1,Samba Socker  Socks,10,Mens Clothes,Clothing,Fashion for Men,Samba,Brazil,8,7,2017,Saturday,14,"55,098",inverno
659,2017-07-08,5,3,"46,54",10866,One Liners,2017-07-22,Urras Shop,Gothenburg,Sweden,Europe,,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,30,40,"1204,5","240,9","849,8952","354,6048",8,Baby Dark Lounge Suit,13,Babywear,Clothing,0-3 Years,Executive Clothing GMBH,Germany,8,7,2017,Saturday,14,"13943,292000000001",inverno
660,2017-07-08,5,3,"46,54",10866,One Liners,2017-07-22,Urras Shop,Gothenburg,Sweden,Europe,,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,2,21,"463,31","92,6625","326,9133","136,3992",1,Mr X Trousers,1,Mens Clothes,Clothing,Fashion for Men,Sunny Clothes,UK,8,7,2017,Saturday,14,"2771,7207000000003",inverno
661,2015-05-06,5,3,"55,42",10524,One Liners,2015-05-16,Urras Shop,Gothenburg,Sweden,Europe,,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,10,2,"14,98","0,0","12,4034","2,5766",8,Sapporoo Gloves,4,Babywear,Clothing,0-3 Years,Nitsuchiba,Japan,6,5,2015,Wednesday,10,"5,1532",outono
662,2015-05-06,5,3,"55,42",10524,One Liners,2015-05-16,Urras Shop,Gothenburg,Sweden,Europe,,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,30,10,"272,5","0,0","225,63","46,87",8,Baby Dark Lounge Suit,13,Babywear,Clothing,0-3 Years,Executive Clothing GMBH,Germany,6,5,2015,Wednesday,10,"468,7",outono
663,2015-05-06,5,3,"55,42",10524,One Liners,2015-05-16,Urras Shop,Gothenburg,Sweden,Europe,,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,43,60,"780,0","0,0","645,84","134,16",4,Summer Shorts,20,Bath Clothes,Clothing,Beachwear,Asin Fashion Ltd Co,Singapore,6,5,2015,Wednesday,10,"8049,599999999999",outono
664,2015-05-06,5,3,"55,42",10524,One Liners,2015-05-16,Urras Shop,Gothenburg,Sweden,Europe,,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,54,15,"513,45","0,0","425,1366","88,3134",3,Patamonia Fleece Jacket,25,Sportwear,Clothing,Clothing for Active Adults,Mountain International,Canada,6,5,2015,Wednesday,10,"1324,701",outono
665,2016-12-20,5,3,"59,59",10672,One Liners,2016-12-31,Urras Shop,Gothenburg,Sweden,Europe,,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,71,12,"389,64","0,0","315,6084","74,0316",1,Atles Lussekofta,15,Mens Clothes,Clothing,Fashion for Men,Bar Åkeri,Norway,20,12,2016,Tuesday,11,"888,3792",primavera
666,2016-12-20,5,3,"59,59",10672,One Liners,2016-12-31,Urras Shop,Gothenburg,Sweden,Europe,,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,38,15,"1367,85","124,35","1094,7984","273,0516",2,Le Baby Dress,18,Womens wear,Clothing,Fashion for Women,Like Paradis,France,20,12,2016,Tuesday,11,"3971,4240000000004",primavera
667,2016-07-07,5,3,"61,64",10654,One Liners,2016-07-27,Urras Shop,Gothenburg,Sweden,Europe,,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,4,12,"296,6","26,964","225,25","71,354",2,Oyaki Kimono,2,Womens wear,Clothing,Fashion for Women,Big L,USA,7,7,2016,Thursday,20,"829,2840000000001",inverno
668,2016-07-07,5,3,"61,64",10654,One Liners,2016-07-27,Urras Shop,Gothenburg,Sweden,Europe,,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,54,6,"212,85","19,35","156,735","56,115",3,Patamonia Fleece Jacket,25,Sportwear,Clothing,Clothing for Active Adults,Mountain International,Canada,7,7,2016,Thursday,20,"317,34",inverno
669,2016-07-07,5,3,"61,64",10654,One Liners,2016-07-27,Urras Shop,Gothenburg,Sweden,Europe,,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,39,20,"1397,88","127,08","1029,348","368,532",2,Terence Top,18,Womens wear,Clothing,Fashion for Women,Like Paradis,France,7,7,2016,Thursday,20,"7243,5599999999995",inverno
670,2017-07-27,47,3,"25,61",11039,One Liners,2017-08-13,El Pirata,Porlamar,Venezuela,South America,4980.0,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,35,24,"147,84","0,0","130,3949","17,4451",4,LA. Shorts,16,Bath Clothes,Clothing,Beachwear,Smooth Clothes,USA,27,7,2017,Thursday,17,"418,68240000000003",inverno
671,2017-07-27,47,3,"25,61",11039,One Liners,2017-08-13,El Pirata,Porlamar,Venezuela,South America,4980.0,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,57,28,"575,68","0,0","507,7498","67,9302",5,Burned Rubber Shoes,26,Womens Footwear,Shoes,Ladies Shoes,Pirilli Company,Italy,27,7,2017,Thursday,17,"1902,0456",inverno
672,2017-07-27,47,3,"25,61",11039,One Liners,2017-08-13,El Pirata,Porlamar,Venezuela,South America,4980.0,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,49,60,"1116,0","0,0","984,312","131,688",3,Finnish Sport Blades,23,Sportwear,Clothing,Clothing for Active Adults,Nordik Koskenkorva,Finland,27,7,2017,Thursday,17,"7901,279999999999",inverno
673,2017-07-27,47,3,"25,61",11039,One Liners,2017-08-13,El Pirata,Porlamar,Venezuela,South America,4980.0,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,28,20,"958,0","0,0","844,956","113,044",7,RDL Suit,12,Childrens wear,Clothing,3-15 Years,Austerlich,Germany,27,7,2017,Thursday,17,"2260,88",inverno
674,2017-09-20,47,3,"28,77",10954,One Liners,2017-10-04,El Pirata,Porlamar,Venezuela,South America,4980.0,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,31,25,"242,08","31,575","185,661","56,414",4,Rossi Bermuda Shorts,14,Bath Clothes,Clothing,Beachwear,Ravenna Fashion,Italy,20,9,2017,Wednesday,14,"1378,775",inverno
675,2017-09-20,47,3,"28,77",10954,One Liners,2017-10-04,El Pirata,Porlamar,Venezuela,South America,4980.0,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,60,24,"151,25","19,728","116,0006","35,2474",3,Game Over T-Shirt,28,Sportwear,Clothing,Clothing for Active Adults,FrisersAfrong,France,20,9,2017,Wednesday,14,"826,2096",inverno
676,2017-09-20,47,3,"28,77",10954,One Liners,2017-10-04,El Pirata,Porlamar,Venezuela,South America,4980.0,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,16,28,"314,92","41,076","241,5269","73,3891",3,Wimbledon T-Shirt,7,Sportwear,Clothing,Clothing for Active Adults,New Balls,Australia,20,9,2017,Wednesday,14,"2013,8188",inverno
677,2017-09-20,47,3,"28,77",10954,One Liners,2017-10-04,El Pirata,Porlamar,Venezuela,South America,4980.0,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,45,30,"262,8","0,0","231,7896","31,0104",6,Danske Treshoe,21,Mens Footwear,Shoes,Men Shoes,Prael Ltd,Denmark,20,9,2017,Wednesday,14,"930,312",inverno
678,2016-09-10,47,3,"32,34",10697,One Liners,2016-09-26,El Pirata,Porlamar,Venezuela,South America,4980.0,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,19,7,"73,68","14,735","47,7414","25,9336",3,Squash Shorts,8,Sportwear,Clothing,Clothing for Active Adults,Hot Pants,UK,10,9,2016,Saturday,16,"166,80019999999996",inverno
679,2016-09-10,47,3,"32,34",10697,One Liners,2016-09-26,El Pirata,Porlamar,Venezuela,South America,4980.0,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,35,9,"67,61","13,5225","43,8129","23,7996",4,LA. Shorts,16,Bath Clothes,Clothing,Beachwear,Smooth Clothes,USA,10,9,2016,Saturday,16,"200,6739",inverno
680,2016-09-10,47,3,"32,34",10697,One Liners,2016-09-26,El Pirata,Porlamar,Venezuela,South America,4980.0,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,70,30,"1040,63","208,125","674,325","366,3",1,US-Master Jeans,7,Mens Clothes,Clothing,Fashion for Men,New Balls,Australia,10,9,2016,Saturday,16,"10780,875",inverno
681,2016-09-10,47,3,"32,34",10697,One Liners,2016-09-26,El Pirata,Porlamar,Venezuela,South America,4980.0,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,58,30,"1641,75","328,35","1063,854","577,896",8,Ga-Ga Dress,27,Babywear,Clothing,0-3 Years,Gal Export,France,10,9,2016,Saturday,16,"17008,53",inverno
682,2017-10-06,47,3,"40,63",10811,One Liners,2017-10-16,El Pirata,Porlamar,Venezuela,South America,4980.0,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,19,15,"141,9","0,0","114,939","26,961",3,Squash Shorts,8,Sportwear,Clothing,Clothing for Active Adults,Hot Pants,UK,6,10,2017,Friday,10,"404,41499999999996",primavera
683,2017-10-06,47,3,"40,63",10811,One Liners,2017-10-16,El Pirata,Porlamar,Venezuela,South America,4980.0,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,40,30,"523,8","0,0","424,278","99,522",8,Duck Trousers,19,Babywear,Clothing,0-3 Years,Mayflower,USA,6,10,2017,Friday,10,"2985,6600000000003",primavera
684,2017-10-06,47,3,"40,63",10811,One Liners,2017-10-16,El Pirata,Porlamar,Venezuela,South America,4980.0,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,23,18,"178,2","0,0","144,342","33,858",5,DSW,9,Womens Footwear,Shoes,Ladies Shoes,Goa Kläder,Sweden,6,10,2017,Friday,10,"609,444",primavera
685,2017-06-04,47,3,"58,44",10919,One Liners,2017-06-22,El Pirata,Porlamar,Venezuela,South America,4980.0,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,40,20,"400,0","0,0","352,8","47,2",8,Duck Trousers,19,Babywear,Clothing,0-3 Years,Mayflower,USA,4,6,2017,Sunday,18,"944,0",outono
686,2017-06-04,47,3,"58,44",10919,One Liners,2017-06-22,El Pirata,Porlamar,Venezuela,South America,4980.0,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,16,24,"242,16","0,0","213,5851","28,5749",3,Wimbledon T-Shirt,7,Sportwear,Clothing,Clothing for Active Adults,New Balls,Australia,4,6,2017,Sunday,18,"685,7976",outono
687,2017-06-04,47,3,"58,44",10919,One Liners,2017-06-22,El Pirata,Porlamar,Venezuela,South America,4980.0,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,25,24,"305,52","0,0","296,6227","8,8973",3,Basket Vest,11,Sportwear,Clothing,Clothing for Active Adults,Der Bahnhof,Germany,4,6,2017,Sunday,18,"213,53519999999997",outono
688,2017-07-16,47,3,"79,78",11014,One Liners,2017-07-18,El Pirata,Porlamar,Venezuela,South America,4980.0,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,41,28,"313,54","28,504","251,4053","62,1387",8,Duck Shirt,19,Babywear,Clothing,0-3 Years,Mayflower,USA,16,7,2017,Sunday,2,"1711,3796000000002",inverno
689,2017-12-17,11,3,"48,47",10947,One Liners,2017-12-28,Shoe Expert,London,UK,Europe,,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,59,4,"33,12","0,0","29,2118","3,9082",3,Rasta WCT,28,Sportwear,Clothing,Clothing for Active Adults,FrisersAfrong,France,17,12,2017,Sunday,11,"15,6328",primavera
690,2017-01-26,11,3,"61,67",10578,One Liners,2017-02-05,Shoe Expert,London,UK,Europe,,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,35,20,"129,4","0,0","104,814","24,586",4,LA. Shorts,16,Bath Clothes,Clothing,Beachwear,Smooth Clothes,USA,26,1,2017,Thursday,10,"491,71999999999997",verão
691,2017-01-26,11,3,"61,67",10578,One Liners,2017-02-05,Shoe Expert,London,UK,Europe,,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,57,6,"117,78","0,0","100,1533","17,6267",5,Burned Rubber Shoes,26,Womens Footwear,Shoes,Ladies Shoes,Pirilli Company,Italy,26,1,2017,Thursday,10,"105,7602",verão
692,2016-02-03,71,3,"27,57",10398,One Liners,2016-02-12,Sunny Ski Store,Boise,USA,North America,83720.0,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,35,30,"163,5","0,0","146,3896","17,1104",4,LA. Shorts,16,Bath Clothes,Clothing,Beachwear,Smooth Clothes,USA,3,2,2016,Wednesday,9,"513,3119999999999",verão
693,2016-02-03,71,3,"27,57",10398,One Liners,2016-02-12,Sunny Ski Store,Boise,USA,North America,83720.0,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,55,120,"4935,48","448,68","3715,0704","1220,4096",3,Feiss Fleece Trousers,25,Sportwear,Clothing,Clothing for Active Adults,Mountain International,Canada,3,2,2016,Wednesday,9,"146000,472",verão
694,2015-06-18,38,3,"37,32",10473,One Liners,2015-06-23,King Size Clothes,Cowes,UK,Europe,,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,71,12,"391,44","0,0","324,1123","67,3277",1,Atles Lussekofta,15,Mens Clothes,Clothing,Fashion for Men,Bar Åkeri,Norway,18,6,2015,Thursday,5,"807,9323999999999",outono
695,2015-06-18,38,3,"37,32",10473,One Liners,2015-06-23,King Size Clothes,Cowes,UK,Europe,,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,33,12,"319,08","0,0","264,1982","54,8818",3,Car Boots,15,Sportwear,Clothing,Clothing for Active Adults,Bar Åkeri,Norway,18,6,2015,Thursday,5,"658,5816",outono
696,2017-08-08,38,3,"39,56",10321,One Liners,2017-08-20,King Size Clothes,Cowes,UK,Europe,,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,35,10,"54,3","0,0","46,9152","7,3848",4,LA. Shorts,16,Bath Clothes,Clothing,Beachwear,Smooth Clothes,USA,8,8,2017,Tuesday,12,"73,848",inverno
697,2018-02-26,16,3,"64,28",10848,One Liners,2018-03-11,The sharped dressed man,London,UK,Europe,,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,5,30,"184,8","0,0","162,9936","21,8064",1,O-Man Underwear,2,Mens Clothes,Clothing,Fashion for Men,Big L,USA,26,2,2018,Monday,13,"654,192",verão
698,2018-02-26,16,3,"64,28",10848,One Liners,2018-03-11,The sharped dressed man,London,UK,Europe,,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,9,3,"120,96","0,0","106,6867","14,2733",6,Fuji Boots,4,Mens Footwear,Shoes,Men Shoes,Nitsuchiba,Japan,26,2,2018,Monday,13,"42,819900000000004",verão
699,2015-08-06,16,3,"70,53",10462,One Liners,2015-08-19,The sharped dressed man,London,UK,Europe,,102.0,Rob Carsson,M,2012-10-01,1,Fletcher G. Mason,Sales Representative,193000,360000.0,13,1,"27,09","0,0","22,4305","4,6595",8,Aino Shoes,6,Babywear,Clothing,0-3 Years,SatSUMAs,Japan,6,8,2015,Thursday,13,"4,6595",inverno
